name,price_type,rating,rating_count,url
dungeonofnekros,free,4.0,2,https://sidequestvr.com/app/4831/dungeon-of-nekros
virtualbarbershop,paidprerelease,5.0,1,https://sidequestvr.com/app/5565/virtual-barbershop
vrtankz!,free,3.56,25,https://sidequestvr.com/app/534/vr-tankz
customhome:fortnitebattleroyalebusskyview,free,4.17,6,https://sidequestvr.com/app/8095/custom-home-fortnite-battle-royale-bus-sky-view
demonrush,free,3.67,3,https://sidequestvr.com/app/5036/demon-rush
zombieinvasionquest,prerelease,4.07,14,https://sidequestvr.com/app/1987/zombie-invasion-quest
snapshotvr,prerelease,4.79,29,https://sidequestvr.com/app/6424/snapshot-vr
questdrive,free,3.55,11,https://sidequestvr.com/app/220/questdrive
bulletroulette,paid,4.5,4,https://sidequestvr.com/app/5065/bullet-roulette
themeparksimulator:rollercoasterparadisevr,demo,3.0,1,https://sidequestvr.com/app/5717/theme-park-simulator-rollercoaster-paradise-vr
dragondancevr,free,4.6,15,https://sidequestvr.com/app/1082/dragon-dance-vr
cyberquestvr,free,2.56,9,https://sidequestvr.com/app/1286/cyber-quest-vr
taverntales:tabletopadventures,prerelease,4.71,24,https://sidequestvr.com/app/501/tavern-tales-tabletop-adventures
thefinalovers,free,4.24,49,https://sidequestvr.com/app/2109/the-final-overs
customhome:pokecentre-swordandshield,free,3.83,6,https://sidequestvr.com/app/3981/custom-home-pokecentre-sword-and-shield
customhome:minecraftgodvalley,free,3.0,1,https://sidequestvr.com/app/3977/custom-home-minecraft-god-valley
david,paid,4.29,21,https://sidequestvr.com/app/2628/david
requiemindminor(testonly),prerelease,3.0,19,https://sidequestvr.com/app/365/requiem-in-d-minor-test-only
dungeontrain-procedurallooter-trainofdecay,paidprerelease,4.44,61,https://sidequestvr.com/app/522/dungeon-train-procedural-looter-train-of-decay
squash-up,prerelease,4.09,11,https://sidequestvr.com/app/1407/squash-up
squadronone,free,4.65,17,https://sidequestvr.com/app/5087/squadron-one
vrescaperoom,free,3.65,17,https://sidequestvr.com/app/1389/vr-escape-room
customhome:r.p.d.raccoonpolicedepartment-residentevil2remake,free,5.0,12,https://sidequestvr.com/app/6569/custom-home-rpd-raccoon-police-department-resident-evil-2-remake
jigsaw360,paid,4.6,30,https://sidequestvr.com/app/25/jigsaw-360
customhome:rick'ssecrettoilet,free,4.71,7,https://sidequestvr.com/app/4330/custom-home-ricks-secret-toilet
blanketworks,free,4.77,13,https://sidequestvr.com/app/1030/blanketworks
averypottervrgame,free,4.31,35,https://sidequestvr.com/app/7348/a-very-potter-vr-game
scrap-testarea,demo,4.72,29,https://sidequestvr.com/app/1819/scrap-test-area
proshottennis,prerelease,4.38,21,https://sidequestvr.com/app/2403/proshot-tennis
pilauncher,opensource,4.74,19,https://sidequestvr.com/app/5899/pi-launcher
backroomsvr,free,3.6,10,https://sidequestvr.com/app/7607/backrooms-vr
virtualspeech-vrcourses,free,3.82,11,https://sidequestvr.com/app/357/virtualspeech-vr-courses
winreality-applab,free,2.25,4,https://sidequestvr.com/app/5472/win-reality-app-lab
drumsrock,paid,4.94,33,https://sidequestvr.com/app/6871/drums-rock
nanindustry,opensource,4.85,26,https://sidequestvr.com/app/316/nan-industry
hardlightblade,free,3.06,16,https://sidequestvr.com/app/37/hardlight-blade
vrclublive,prerelease,4.29,17,https://sidequestvr.com/app/931/vr-club-live
customhome:startrek-thenextgenerationbridge,free,4.79,24,https://sidequestvr.com/app/3930/custom-home-star-trek-the-next-generation-bridge
playanimakerbeta,free,3.92,13,https://sidequestvr.com/app/5263/playanimaker-beta
zurvival,free,2.5,32,https://sidequestvr.com/app/521/zurvival
bartendervrsimulator,paid,4.17,6,https://sidequestvr.com/app/8701/bartender-vr-simulator
deovr,free,3.11,18,https://sidequestvr.com/app/1347/deovr
ultrarealglassbridgetournament(squidgameinspiredfitnessplatformer),paidprerelease,5.0,5,https://sidequestvr.com/app/6171/ultra-real-glass-bridge-tournament-squid-game-inspired-fitness-platformer
feardeadhouse,paid,4.0,10,https://sidequestvr.com/app/3093/fear-dead-house
chunkyorbits,free,4.93,27,https://sidequestvr.com/app/298/chunky-orbits
onstage-simulator,free,4.15,27,https://sidequestvr.com/app/811/onstage-simulator
omegablade-newtrailer!,free,4.86,7,https://sidequestvr.com/app/1978/omega-blade-new-trailer
pocketracer:sandboxengine,paid,4.5,12,https://sidequestvr.com/app/417/pocket-racer-sandbox-engine
rocktop,free,4.27,11,https://sidequestvr.com/app/6948/rocktop
diggingsimulator2020,free,4.0,9,https://sidequestvr.com/app/411/digging-simulator-2020
unlimitedbowling,free,4.67,3,https://sidequestvr.com/app/4971/unlimited-bowling
shave&stuff,paid,3.67,3,https://sidequestvr.com/app/9763/shavestuff
customhome:silenthill-apartmentroom302customhome,free,4.85,20,https://sidequestvr.com/app/4265/custom-home-silent-hill-apartment-room-302-custom-home
customhome:gorillatagforest,free,4.83,12,https://sidequestvr.com/app/8198/custom-home-gorilla-tag-forest
deadscope(earlyrelease-free),prerelease,4.67,9,https://sidequestvr.com/app/631/deadscope-early-release-free
bikeitvr,free,3.4,5,https://sidequestvr.com/app/5275/bike-it-vr
killerpool,demo,4.67,3,https://sidequestvr.com/app/3593/killer-pool
vrdestruction,free,3.78,23,https://sidequestvr.com/app/8757/vr-destruction
babytag,free,4.64,11,https://sidequestvr.com/app/7133/baby-tag
goaltendervr,free,4.59,17,https://sidequestvr.com/app/441/goaltender-vr
discbenders:acerun🥏🥏,paid,4.76,38,https://sidequestvr.com/app/594/disc-benders-ace-run
customhome:bob’sburgers3denvironment,free,4.78,9,https://sidequestvr.com/app/3882/custom-home-bobs-burgers-3d-environment
customhome:zelda-breathofthewild-chamberofresurrection,free,4.71,7,https://sidequestvr.com/app/4026/custom-home-zelda-breath-of-the-wild-chamber-of-resurrection
customhome:canyonenviroment,free,4.44,9,https://sidequestvr.com/app/3889/custom-home-canyon-enviroment
hockeyvr,paid,5.0,5,https://sidequestvr.com/app/5135/hockey-vr
qubefall©free,free,4.9,39,https://sidequestvr.com/app/865/qubefall-free
operationwarcadedemo,demo,4.6,10,https://sidequestvr.com/app/4354/operation-warcade-demo
apocalypse101withbob,prerelease,4.67,15,https://sidequestvr.com/app/1584/apocalypse-101-with-bob
projectdemigod,paid,5.0,9,https://sidequestvr.com/app/8679/project-demigod
golfsportvr,free,4.0,3,https://sidequestvr.com/app/976/golfsportvr
cybertennis,paid,4.63,8,https://sidequestvr.com/app/2194/cyber-tennis
galacticbarfight,paid,2.0,2,https://sidequestvr.com/app/3465/galactic-bar-fight
flowbornevr-biofeedbackbreathingmeditation,free,4.85,27,https://sidequestvr.com/app/1032/flowborne-vr-biofeedback-breathing-meditation
energysabermastavr,paid,4.06,16,https://sidequestvr.com/app/989/energysaber-masta-vr
myxmetaverse(earlyaccess),free,4.17,12,https://sidequestvr.com/app/4833/myx-metaverse-early-access
agency[techdemo],free,4.67,9,https://sidequestvr.com/app/4313/agency-tech-demo
customhome:starwars-emperorsthroneroom,free,5.0,7,https://sidequestvr.com/app/4012/custom-home-star-wars-emperors-throne-room
mirewoodmanor,free,3.61,18,https://sidequestvr.com/app/9098/mirewood-manor
apetouch,free,4.28,18,https://sidequestvr.com/app/7064/ape-touch
boxingcoach,prerelease,3.63,16,https://sidequestvr.com/app/1622/boxing-coach
radeon™relivevr,free,4.9,10,https://sidequestvr.com/app/1297/radeon-relive-vr
beatthebeatup,free,4.0,2,https://sidequestvr.com/app/4683/beat-the-beat-up
notifivr,free,4.14,22,https://sidequestvr.com/app/1442/notifivr
customhome:beatsaberlagacymenu,free,5.0,6,https://sidequestvr.com/app/3878/custom-home-beatsaber-lagacy-menu
offthechainsdiscgolfdemo,demo,3.79,14,https://sidequestvr.com/app/4773/off-the-chains-disc-golf-demo
wildzone,prerelease,4.38,40,https://sidequestvr.com/app/965/wildzone
arcadegameupdated(newgameavailable),paid,4.32,19,https://sidequestvr.com/app/556/arcade-game-updated-new-game-available
dungeonmaker,free,4.52,25,https://sidequestvr.com/app/7524/dungeon-maker
demo_altdeus:beyondchronos,demo,5.0,3,https://sidequestvr.com/app/4325/demo_altdeus-beyond-chronos
customhome:starwars-themandalorian,free,4.6,5,https://sidequestvr.com/app/3892/custom-home-star-wars-the-mandalorian
therhythmoftheknight,paid,4.71,21,https://sidequestvr.com/app/1230/the-rhythm-of-the-knight
throwanything,paid,4.0,5,https://sidequestvr.com/app/3353/throw-anything
chess-onlinemode,paid,4.84,32,https://sidequestvr.com/app/6760/chess-online-mode
fastformula,paid,3.33,15,https://sidequestvr.com/app/1279/fast-formula
cactuscowboylandvr,free,4.74,35,https://sidequestvr.com/app/775/cactus-cowboy-land-vr
surfaces,opensource,4.14,14,https://sidequestvr.com/app/655/surfaces
arcaxerpre-release,paidprerelease,4.95,21,https://sidequestvr.com/app/1217/arcaxer-pre-release
customhome:p.t.hallway-silenthills,free,4.82,11,https://sidequestvr.com/app/6100/custom-home-pt-hallway-silent-hills
lizardchase,free,3.85,47,https://sidequestvr.com/app/7728/lizard-chase
octoraid,free,4.69,26,https://sidequestvr.com/app/968/octoraid
dinoencountersbeta,prerelease,3.83,12,https://sidequestvr.com/app/533/dino-encounters-beta
fruitninjavr/cakeninjavr,opensource,5.0,2,https://sidequestvr.com/app/2219/fruit-ninja-vr-cake-ninja-vr
questipd,free,4.57,7,https://sidequestvr.com/app/303/quest-ipd
thegreatescape:dragon’sdungeon,free,3.64,11,https://sidequestvr.com/app/5407/the-great-escape-dragons-dungeon
airhockeyarcade,demo,4.57,7,https://sidequestvr.com/app/2764/air-hockey-arcade
voidrifterdemo,demo,4.14,22,https://sidequestvr.com/app/800/void-rifter-demo
theheistvr,free,2.83,6,https://sidequestvr.com/app/9728/the-heist-vr
oxygendreams,free,3.89,9,https://sidequestvr.com/app/299/oxygen-dreams
customhome:starwarsrancorpit,free,4.7,10,https://sidequestvr.com/app/3929/custom-home-star-wars-rancor-pit
languagelab-prereleasedemo,prerelease,4.8,10,https://sidequestvr.com/app/5698/language-lab-prerelease-demo
rhythm'nbullets,paid,4.55,11,https://sidequestvr.com/app/1601/rhythm-n-bullets
horrornightsstory,paid,4.4,5,https://sidequestvr.com/app/46/horror-nights-story
minesouls3,free,4.0,14,https://sidequestvr.com/app/8769/mine-souls-3
justhoops-demo,free,4.0,4,https://sidequestvr.com/app/7445/just-hoops-demo
virtualrealityshootinggame,free,4.29,7,https://sidequestvr.com/app/2416/virtual-reality-shooting-game
moonvrvideoplayer,free,4.08,12,https://sidequestvr.com/app/6085/moon-vr-video-player
metrovrfpshooter,free,4.7,30,https://sidequestvr.com/app/3193/metro-vr-fpshooter
escapefromgalaxen-freepre-release,prerelease,4.68,25,https://sidequestvr.com/app/5625/escape-from-galaxen-free-pre-release
quakego,opensource,4.57,7,https://sidequestvr.com/app/39/quakego
synthvr,paid,4.44,16,https://sidequestvr.com/app/1203/synthvr
ragtime,free,5.0,2,https://sidequestvr.com/app/766/ragtime
shadowofthecolossusvr,free,3.55,29,https://sidequestvr.com/app/9372/shadow-of-the-colossus-vr
superfly,paid,3.8,5,https://sidequestvr.com/app/9391/superfly
elementalartsvr,demo,4.88,32,https://sidequestvr.com/app/1210/elemental-arts-vr
escapethebasement(miniescaperoom),free,4.67,9,https://sidequestvr.com/app/3594/escape-the-basement-mini-escape-room
vrsopsa320,free,2.0,2,https://sidequestvr.com/app/5612/vrsops-a320
ark-adedemo,demo,4.62,13,https://sidequestvr.com/app/4654/ark-ade-demo
omegapilot,paid,4.65,17,https://sidequestvr.com/app/8839/omega-pilot
thebloodeclipse,paid,3.14,7,https://sidequestvr.com/app/294/the-blood-eclipse
gamerzlab,free,5.0,2,https://sidequestvr.com/app/5693/gamerz-lab
vrinteractionframework,free,4.46,41,https://sidequestvr.com/app/465/vr-interaction-framework
spacewalkvrforquest,paid,4.4,5,https://sidequestvr.com/app/2556/spacewalk-vr-for-quest
smashysmashyvr,free,4.67,3,https://sidequestvr.com/app/9080/smashy-smashy-vr
nanome,free,4.5,12,https://sidequestvr.com/app/333/nanome
evrywayvisualiser,paid,4.46,28,https://sidequestvr.com/app/325/evryway-visualiser
throwanythingdemo,demo,4.13,8,https://sidequestvr.com/app/3462/throw-anything-demo
silenthillvrgallery-quest/pcvr,free,4.88,8,https://sidequestvr.com/app/6108/silent-hill-vr-gallery-questpcvr
pollinatorpark,free,4.71,7,https://sidequestvr.com/app/3149/pollinator-park
customhome:gm_construct,free,5.0,4,https://sidequestvr.com/app/6160/custom-home-gm_construct
turbokites,prerelease,3.79,24,https://sidequestvr.com/app/734/turbokites
titansmash,free,3.88,16,https://sidequestvr.com/app/3536/titan-smash
sledgedestructionsimulator,paid,4.0,7,https://sidequestvr.com/app/6310/sledge-destruction-simulator
don’tupsetbobby,free,3.67,3,https://sidequestvr.com/app/4999/dont-upset-bobby
artgatevr,free,4.4,10,https://sidequestvr.com/app/33/art-gate-vr
customhome:ogminecraftskyblock,free,4.43,7,https://sidequestvr.com/app/5306/custom-home-og-minecraft-skyblock
proclimb,free,3.67,3,https://sidequestvr.com/app/2578/proclimb
mindfulnessvr,demo,4.86,7,https://sidequestvr.com/app/1595/mindfulness-vr
pickupbasketballvr,paid,5.0,2,https://sidequestvr.com/app/5384/pickup-basketball-vr
iqiyivr（爱奇艺vr）,free,3.33,6,https://sidequestvr.com/app/2465/iqiyi-vrvr
particlepowers,free,4.29,14,https://sidequestvr.com/app/345/particle-powers
dynamicdigitalhuman,free,4.77,26,https://sidequestvr.com/app/491/dynamic-digital-human
partycrashers:balloonsbeta,free,4.71,21,https://sidequestvr.com/app/6732/party-crashers-balloons-beta
atmosarena,free,4.8,5,https://sidequestvr.com/app/6242/atmos-arena
dvrsimulatortrial,demo,3.33,6,https://sidequestvr.com/app/1984/dvr-simulator-trial
fishgame,free,4.3,33,https://sidequestvr.com/app/7023/fish-game
magecosmos,free,4.54,13,https://sidequestvr.com/app/4609/magecosmos
dodoo:afanrecreationoftroutvr'shorrorgame,free,4.19,36,https://sidequestvr.com/app/9276/dodoo-a-fan-recreation-of-troutvrs-horror-game
lit,prerelease,2.75,8,https://sidequestvr.com/app/5767/lit
gravity,free,4.71,7,https://sidequestvr.com/app/6172/gravity
subzero(avrfnaffangame)(linkrequired),free,4.4,5,https://sidequestvr.com/app/2200/sub-zero-a-vr-fnaf-fangame-link-required
customhome:city17alley,free,4.64,14,https://sidequestvr.com/app/5105/custom-home-city-17-alley
vrtuospassthroughbeta,free,4.5,18,https://sidequestvr.com/app/5785/vrtuos-passthrough-beta
climbitvr,free,3.4,5,https://sidequestvr.com/app/4974/climb-it-vr
backdoor,demo,5.0,10,https://sidequestvr.com/app/9013/backdoor
weekendatgrandma's,free,4.33,18,https://sidequestvr.com/app/329/weekend-at-grandmas
cropcraze:vrfarmingsimulator,paid,4.13,15,https://sidequestvr.com/app/985/crop-craze-vr-farming-simulator
rogueascent,paidprerelease,4.23,22,https://sidequestvr.com/app/5645/rogue-ascent
wrongvoyageexquest,free,4.43,14,https://sidequestvr.com/app/34/wrong-voyage-ex-quest
babblingbaboons(undermaintenance),free,4.77,47,https://sidequestvr.com/app/8566/babbling-baboons-under-maintenance
virtualsoccerzone,prerelease,4.42,12,https://sidequestvr.com/app/2191/virtual-soccer-zone
davidslademysteries:casefiles,paid,4.56,18,https://sidequestvr.com/app/1543/david-slade-mysteries-case-files
vrotorsremote,prerelease,4.0,5,https://sidequestvr.com/app/2220/vrotors-remote
returntokurgansk,paid,4.25,4,https://sidequestvr.com/app/7318/return-to-kurgansk
fruitslicer,prerelease,2.67,3,https://sidequestvr.com/app/590/fruit-slicer
krossa,free,4.69,13,https://sidequestvr.com/app/960/krossa
vinylrealitylite,free,4.8,10,https://sidequestvr.com/app/5567/vinyl-reality-lite
terminatordquest2.0,free,4.08,12,https://sidequestvr.com/app/366/terminatord-quest-20
forestfarm,paid,3.0,5,https://sidequestvr.com/app/4729/forest-farm
discontinue,prerelease,4.58,12,https://sidequestvr.com/app/261/discontinue
araneavr,free,3.56,9,https://sidequestvr.com/app/2912/aranea-vr
nodachivr,free,2.25,4,https://sidequestvr.com/app/5213/nodachi-vr
invasion:virusattack!,free,4.33,12,https://sidequestvr.com/app/1444/invasion-virus-attack
gymmasters,prerelease,4.5,6,https://sidequestvr.com/app/3767/gym-masters
hammer2,free,4.43,7,https://sidequestvr.com/app/5954/hammer-2
airhockeyvrforoculusquest,free,4.11,9,https://sidequestvr.com/app/2821/air-hockey-vr-for-oculus-quest
ninjasky,free,3.75,4,https://sidequestvr.com/app/3024/ninja-sky
museos,prerelease,4.83,6,https://sidequestvr.com/app/20/museos
penguinrush,free,4.6,15,https://sidequestvr.com/app/8268/penguin-rush
blockssimulator,free,4.8,5,https://sidequestvr.com/app/217/blocks-simulator
customhome:starrynight,free,4.5,8,https://sidequestvr.com/app/3960/custom-home-starry-night
aerodrums3d,free,2.0,3,https://sidequestvr.com/app/4273/aerodrums-3d
motox,paid,4.0,7,https://sidequestvr.com/app/5219/motox
customhome:peachscastle,free,3.88,8,https://sidequestvr.com/app/3980/custom-home-peachs-castle
brisksquare,paid,4.55,11,https://sidequestvr.com/app/7816/brisk-square
monkeytag,prerelease,3.75,20,https://sidequestvr.com/app/8028/monkey-tag
cactuscowboyar-passthroughtechdemo,free,4.5,14,https://sidequestvr.com/app/5088/cactus-cowboy-ar-passthrough-techdemo
softspace,free,4.24,17,https://sidequestvr.com/app/1000/softspace
legendaryhuntervr,paid,4.0,1,https://sidequestvr.com/app/3774/legendary-hunter-vr
dartsbattlevr,free,4.0,5,https://sidequestvr.com/app/6875/darts-battle-vr
escaperoom:bankrobberygonewrong,paid,4.78,18,https://sidequestvr.com/app/6865/escape-room-bank-robbery-gone-wrong
descending,paid,4.67,6,https://sidequestvr.com/app/3793/descending
officeescaperooms,paid,5.0,2,https://sidequestvr.com/app/4015/office-escape-rooms
customhome:rick&mortylivingroomanimatedtv,free,2.5,4,https://sidequestvr.com/app/4033/custom-home-rick-morty-living-room-animated-tv
roll-a-mech,demo,4.33,9,https://sidequestvr.com/app/5851/roll-a-mech
squidsmack,free,4.6,10,https://sidequestvr.com/app/8690/squid-smack
wiimenu,free,4.87,15,https://sidequestvr.com/app/5350/wii-menu
byldr,prerelease,4.5,2,https://sidequestvr.com/app/1971/byldr
thedollsroom2,free,4.5,6,https://sidequestvr.com/app/1380/the-dolls-room2
humananatomyvr,free,4.81,21,https://sidequestvr.com/app/7443/human-anatomy-vr
zoebeta,free,4.5,2,https://sidequestvr.com/app/3105/zoe-beta
windlands,paid,4.83,6,https://sidequestvr.com/app/5130/windlands
doomgvr,opensource,4.0,3,https://sidequestvr.com/app/11/doomgvr
customhome:abandonedbuilding,free,3.8,5,https://sidequestvr.com/app/3866/custom-home-abandoned-building
multiplayerhandtracking,free,4.59,17,https://sidequestvr.com/app/1325/multiplayer-hand-tracking
boozyrun,free,4.04,27,https://sidequestvr.com/app/7433/boozy-run
mixedpunchbag,free,4.0,4,https://sidequestvr.com/app/1057/mixed-punch-bag
bringitdown!,free,4.5,4,https://sidequestvr.com/app/24/bring-it-down
spacearcadevr,free,4.25,8,https://sidequestvr.com/app/6155/space-arcade-vr
chesstogether,prerelease,3.81,16,https://sidequestvr.com/app/2606/chess-together
squidgame-redlightgreenlightfanmade,paid,2.44,9,https://sidequestvr.com/app/5518/squid-game-red-light-green-light-fanmade
arizonaranger,free,4.0,1,https://sidequestvr.com/app/4855/arizona-ranger
virtualfightingchampionship,paid,4.41,17,https://sidequestvr.com/app/5837/virtual-fighting-championship
customhome:mirrorsedge-home,free,4.62,13,https://sidequestvr.com/app/3978/custom-home-mirrors-edge-home
skydivingsimulation,free,5.0,2,https://sidequestvr.com/app/5904/skydiving-simulation
shootin'galleryvr,demo,5.0,5,https://sidequestvr.com/app/3386/shootin-gallery-vr
vr-cats,prerelease,4.46,13,https://sidequestvr.com/app/1164/vr-cats
duckhuntauducka,free,4.14,7,https://sidequestvr.com/app/619/duck-hunt-auducka
customhome:ovaloffice,free,3.33,9,https://sidequestvr.com/app/4458/custom-home-oval-office
