name,price_type,rating,rating_count,url,click,view
meerkatrush,free,4.25,4.0,https://sidequestvr.com/app/8283/meerkatrush,107,322
dartboardchallenge,free,2.0,2.0,https://sidequestvr.com/app/2049/dartboard-challenge,366,2.7k
headcount,paid,3.67,3.0,https://sidequestvr.com/app/9914/headcount,226,765
dancecentral-demo,free,4.0,1.0,https://sidequestvr.com/app/7286/dance-central-demo,366,836
projectshell,demo,5.0,2.0,https://sidequestvr.com/app/6312/project-shell,245,2.7k
tophatsandcombat,free,5.0,1.0,https://sidequestvr.com/app/9510/tophats-and-combat,346,1.8k
sensosis,free,3.5,2.0,https://sidequestvr.com/app/3369/sensosis,304,2.4k
labmadness,free,5.0,1.0,https://sidequestvr.com/app/6090/labmadness,342,1.5k
missionblue,prerelease,5.0,1.0,https://sidequestvr.com/app/7188/missionblue,342,2.9k
showstage,free,3.0,1.0,https://sidequestvr.com/app/3646/showstage,382,2.5k
goliath:playingwithreality,free,1.0,1.0,https://sidequestvr.com/app/6340/goliath-playing-with-reality,423,1.7k
puzz/lr,free,3.0,1.0,https://sidequestvr.com/app/8911/puzzlr,378,1.3k
bhapticsforpopulation:one,prerelease,5.0,1.0,https://sidequestvr.com/app/8946/bhaptics-for-population-one,337,1.4k
bobbycrane-kidsgameforoculusquest,free,3.0,1.0,https://sidequestvr.com/app/544/bobby-crane-kids-game-for-oculus-quest,377,4k
fragment3,free,4.0,1.0,https://sidequestvr.com/app/3563/fragment-3,357,2k
pcovr,free,1.0,1.0,https://sidequestvr.com/app/6959/pcovr,417,1.5k
kitesurfingvr,paid,1.0,1.0,https://sidequestvr.com/app/5516/kitesurfing-vr,416,2.1k
relaxium,free,5.0,1.0,https://sidequestvr.com/app/8803/relaxium,337,1.7k
ollypowerplay,free,4.5,2.0,https://sidequestvr.com/app/8431/olly-power-play,257,1.3k
monolith,free,1.0,1.0,https://sidequestvr.com/app/2265/monolith,413,8.2k
customhome:cactuscowboyplantsatwar,free,5.0,1.0,https://sidequestvr.com/app/8904/custom-home-cactus-cowboy-plants-at-war,334,1.2k
dreadhalls,paid,5.0,2.0,https://sidequestvr.com/app/7191/dreadhalls,231,618
duksplayground,free,4.0,4.0,https://sidequestvr.com/app/9192/duksplayground,111,494
trashdashvr,free,4.0,1.0,https://sidequestvr.com/app/6951/trash-dash-vr,351,1.9k
piratewreckers,free,5.0,1.0,https://sidequestvr.com/app/4844/pirate-wreckers,330,4.8k
controller-trackinginteractions(universityexperiment),free,5.0,1.0,https://sidequestvr.com/app/741/controller-tracking-interactions-university-experiment,329,1.8k
lookingback-digitalartgallery,free,5.0,3.0,https://sidequestvr.com/app/2413/looking-back-digital-art-gallery,129,996
vrmarimba,opensource,5.0,1.0,https://sidequestvr.com/app/958/vr-marimba,329,1.3k
jigsawpuzzlevr,paid,3.0,1.0,https://sidequestvr.com/app/4021/jigsaw-puzzle-vr,367,1.1k
handsofglobzop,paid,5.0,2.0,https://sidequestvr.com/app/9228/hands-of-globzop,226,873
vzfit,free,5.0,1.0,https://sidequestvr.com/app/6634/vzfit,325,1.2k
experiencetheenergy:takethechallenge,free,5.0,1.0,https://sidequestvr.com/app/4533/experience-the-energy-take-the-challenge,324,1.7k
kubikos:innovationofart,paid,3.5,2.0,https://sidequestvr.com/app/4470/kubikos-innovation-of-art,283,2k
rainfallvirtualdeck,free,5.0,1.0,https://sidequestvr.com/app/640/rainfall-virtual-deck,323,2.6k
tripeaksdreamlandvr,paid,5.0,1.0,https://sidequestvr.com/app/363/tripeaksdreamland-vr,324,4.6k
vrfingersoccer,paid,3.5,2.0,https://sidequestvr.com/app/8184/vr-finger-soccer,287,890
ns3780(quest1&2),paid,5.0,1.0,https://sidequestvr.com/app/3476/ns-3780-quest-1-2,322,4.4k
anddon'tloseitagain!findobjectsimulator,prerelease,5.0,1.0,https://sidequestvr.com/app/6144/and-dont-lose-it-again-find-object-simulator,321,3.4k
danger:electricshock,paid,5.0,1.0,https://sidequestvr.com/app/4834/danger-electric-shock,321,1.7k
minimotorracingx,paid,4.0,1.0,https://sidequestvr.com/app/6990/mini-motor-racing-x,343,1.1k
primevideovr,free,2.0,1.0,https://sidequestvr.com/app/7214/prime-video-vr,383,789
anshar2:hyperdrive,paid,5.0,2.0,https://sidequestvr.com/app/6672/anshar-2-hyperdrive,220,712
risingsunvr,free,5.0,2.0,https://sidequestvr.com/app/7067/rising-sun-vr,219,1.2k
slingsurf,free,3.0,1.0,https://sidequestvr.com/app/5513/sling-surf,358,3k
b.w.a.r.e.mini-gamerush,free,4.67,3.0,https://sidequestvr.com/app/8383/bware-mini-game-rush,137,560
blaston,paid,4.0,1.0,https://sidequestvr.com/app/6261/blaston,337,1k
robotrunners,free,5.0,1.0,https://sidequestvr.com/app/9555/robot-runners,323,1.2k
war-cpr,free,5.0,1.0,https://sidequestvr.com/app/2615/war-cpr,316,4.1k
galactigunvr,paid,4.67,3.0,https://sidequestvr.com/app/6527/galactigun-vr,135,663
don’tstopvr,free,5.0,3.0,https://sidequestvr.com/app/8812/dont-stop-vr,115,763
a.a.r.d.v-arkprologue,free,2.0,1.0,https://sidequestvr.com/app/5395/aard-v-ark-prologue,374,2.7k
cajal’sdream,free,5.0,1.0,https://sidequestvr.com/app/7951/cajals-dream,314,1.2k
customhome:bullet,free,5.0,1.0,https://sidequestvr.com/app/8507/custom-home-bullet,315,2k
penguinrun,free,4.5,2.0,https://sidequestvr.com/app/9530/penguin-run,237,892
avatour,free,5.0,2.0,https://sidequestvr.com/app/1089/avatour,213,2k
bogo,free,4.0,1.0,https://sidequestvr.com/app/7272/bogo,333,844
crashland,paid,5.0,2.0,https://sidequestvr.com/app/6679/crashland,213,942
sidestream-real1,free,5.0,1.0,https://sidequestvr.com/app/5003/sidestream-real1,312,3k
orbit,paid,5.0,2.0,https://sidequestvr.com/app/8785/orbit,211,1.5k
cubeescape,free,5.0,1.0,https://sidequestvr.com/app/4285/cube-escape,308,1.9k
minesweepervr,prerelease,3.5,2.0,https://sidequestvr.com/app/381/minesweepervr,268,1.6k
emberlands,free,4.0,1.0,https://sidequestvr.com/app/5284/emberlands,325,2.3k
holyquranvrexperi̇ence,free,5.0,1.0,https://sidequestvr.com/app/4806/holy-quran-vr-experience,306,1.5k
controlroom,paid,1.0,1.0,https://sidequestvr.com/app/632/controlroom,384,5.3k
rowingvr,demo,3.0,1.0,https://sidequestvr.com/app/5990/rowingvr,343,2.9k
smashmania,paid,4.0,2.0,https://sidequestvr.com/app/1264/smashmania,241,3k
flyinggorilla,free,5.0,1.0,https://sidequestvr.com/app/9155/flying-gorilla,301,1.3k
marooned,paid,3.5,2.0,https://sidequestvr.com/app/9506/marooned,260,1.9k
covie20familypartygame,demo,4.5,2.0,https://sidequestvr.com/app/690/covie20-family-party-game,218,4.1k
dropdead:dualstrikeedition,paid,4.0,1.0,https://sidequestvr.com/app/7271/drop-dead-dual-strike-edition,317,838
mysmallworld,demo,4.0,1.0,https://sidequestvr.com/app/5004/my-small-world,314,2.9k
customhome:journey,free,4.0,1.0,https://sidequestvr.com/app/4003/custom-home-journey,314,2k
colorballs,paid,5.0,1.0,https://sidequestvr.com/app/599/color-balls,292,3.5k
magritte:anunknowablejourney,free,5.0,1.0,https://sidequestvr.com/app/5316/magritte-an-unknowable-journey,292,1.4k
thewizards,paid,4.0,1.0,https://sidequestvr.com/app/7243/the-wizards,311,939
blocksmashers,free,2.0,1.0,https://sidequestvr.com/app/1084/block-smashers,350,1.8k
dimensionaltraveler-alienlands,demo,1.0,1.0,https://sidequestvr.com/app/3199/dimensional-traveler-alien-lands,371,3.5k
vrdart-yourlegendarygame,prerelease,1.0,1.0,https://sidequestvr.com/app/7050/vr-dart-your-legendary-game,370,1k
octo-climb,prerelease,5.0,3.0,https://sidequestvr.com/app/8328/octo-climb,89,303
ikeatraining,prerelease,1.0,1.0,https://sidequestvr.com/app/4896/ikea-training,367,8.9k
saturnine~musicvrexperience,free,5.0,1.0,https://sidequestvr.com/app/8159/saturnine-music-vr-experience,286,1.7k
vrtekahomevrmuseum,free,1.75,4.0,https://sidequestvr.com/app/538/vrteka-home-vrmuseum,246,4.3k
project:fairwinds,free,5.0,2.0,https://sidequestvr.com/app/1956/project-fairwinds,181,3.2k
punchfit,free,5.0,2.0,https://sidequestvr.com/app/5279/punch-fit,215,452
tabeball2vr,free,4.0,1.0,https://sidequestvr.com/app/2838/tabeball-2-vr,301,2.6k
360°hazardtraining,free,4.0,1.0,https://sidequestvr.com/app/389/360-hazard-training,298,3.5k
marscom,free,3.5,2.0,https://sidequestvr.com/app/543/mars-com,238,3k
bearcounty,free,1.0,2.0,https://sidequestvr.com/app/8390/bear-county,336,740
circlerunners!,free,3.67,3.0,https://sidequestvr.com/app/8694/circle-runners,157,464
othersight,paid,5.0,1.0,https://sidequestvr.com/app/6673/othersight,275,815
retrieverrun,free,5.0,1.0,https://sidequestvr.com/app/8080/retriever-run,274,1.3k
runningbros,paid,4.0,1.0,https://sidequestvr.com/app/4665/running-bros,294,1.5k
superhexracer,free,3.5,2.0,https://sidequestvr.com/app/508/super-hex-racer,234,3.8k
apechase,free,5.0,1.0,https://sidequestvr.com/app/10088/ape-chase,282,1.1k
experiencetheenergy:takethetour,free,3.5,2.0,https://sidequestvr.com/app/4370/experience-the-energy-take-the-tour,232,1.4k
virtualvirtualreality,paid,4.0,1.0,https://sidequestvr.com/app/6259/virtual-virtual-reality,289,1.1k
dreamchannelxr,free,1.0,1.0,https://sidequestvr.com/app/1041/dream-channel-xr,348,2.9k
hologramvrshow,prerelease,5.0,1.0,https://sidequestvr.com/app/5982/hologram-vr-show,267,1.9k
givemethefuturevr,free,1.5,2.0,https://sidequestvr.com/app/9812/give-me-the-future-vr,306,1.7k
mayapan,paid,4.0,1.0,https://sidequestvr.com/app/8287/mayapan,286,1.3k
myst,paid,4.0,2.0,https://sidequestvr.com/app/6742/myst,206,640
handsignvr,free,5.0,1.0,https://sidequestvr.com/app/6542/handsignvr,265,806
snakeinabox,paid,5.0,1.0,https://sidequestvr.com/app/721/snake-in-a-box,264,8k
thebackrooms,free,3.6,5.0,https://sidequestvr.com/app/7517/the-backrooms,3,13.9k
vrgallery-pastelartgallery,free,4.5,2.0,https://sidequestvr.com/app/9848/vr-gallery-pastel-art-gallery,181,967
altraterraarchviz,free,5.0,1.0,https://sidequestvr.com/app/7072/altraterra-archviz,259,1.6k
thecaveexploration(horror),prerelease,5.0,2.0,https://sidequestvr.com/app/9904/the-cave-exploration-horror,159,631
beingcentered,free,1.0,1.0,https://sidequestvr.com/app/2085/being-centered,338,2.1k
biolum,paid,4.0,1.0,https://sidequestvr.com/app/9066/biolum,279,2.2k
gravitylab,paid,5.0,1.0,https://sidequestvr.com/app/6928/gravity-lab,258,884
sealevelriseexplorer:turnerstation,free,4.0,1.0,https://sidequestvr.com/app/3910/sea-level-rise-explorer-turner-station,278,1.5k
itcamefromspacevr(demo),prerelease,5.0,2.0,https://sidequestvr.com/app/2098/it-came-from-space-vr-demo,157,2k
psytechvr,prerelease,5.0,3.0,https://sidequestvr.com/app/10338/psytech-vr,61,469
don'tstopvrdemo,demo,5.0,2.0,https://sidequestvr.com/app/8636/dont-stop-vr-demo,156,683
holofitbyholodia,free,4.0,1.0,https://sidequestvr.com/app/6736/holofit-by-holodia,276,882
pathofthewarrior,paid,5.0,1.0,https://sidequestvr.com/app/7138/path-of-the-warrior,256,637
customhome:alienforestday,free,5.0,1.0,https://sidequestvr.com/app/3871/custom-home-alien-forest-day,255,2.2k
upgradevr,free,4.0,1.0,https://sidequestvr.com/app/10149/upgrade-vr,276,1.2k
stereopaint,free,3.0,1.0,https://sidequestvr.com/app/7720/stereopaint,290,1k
aryzonworld,prerelease,4.0,1.0,https://sidequestvr.com/app/5593/aryzon-world,269,1.7k
hegias,free,4.0,1.0,https://sidequestvr.com/app/7829/hegias,269,1.2k
mlbvr,free,4.0,1.0,https://sidequestvr.com/app/6934/mlb-vr,270,2.4k
shadowpoint,paid,4.5,2.0,https://sidequestvr.com/app/7263/shadow-point,170,918
compensationvr,free,5.0,2.0,https://sidequestvr.com/app/6232/compensation-vr,148,3.4k
breathohtheforest,demo,2.0,4.0,https://sidequestvr.com/app/9590/breath-oh-the-forest,188,2.8k
jumbob'sarcade,paidprerelease,4.0,1.0,https://sidequestvr.com/app/5308/jumbobs-arcade,267,2.9k
magicaljourney,paid,5.0,1.0,https://sidequestvr.com/app/8082/magical-journey,247,1.1k
supragun,prerelease,4.0,2.0,https://sidequestvr.com/app/9256/supragun,188,2.5k
weezyvr,free,5.0,3.0,https://sidequestvr.com/app/10037/weezy-vr,51,243
groundplay,free,5.0,1.0,https://sidequestvr.com/app/2574/groundplay,245,2.5k
alcove,free,5.0,2.0,https://sidequestvr.com/app/6933/alcove,143,596
envisionvr,free,1.0,1.0,https://sidequestvr.com/app/5354/envisionvr,322,2.1k
cheesemania,prerelease,5.0,2.0,https://sidequestvr.com/app/2454/cheese-mania,141,1.1k
dietsmash,paid,5.0,1.0,https://sidequestvr.com/app/9259/diet-smash,241,901
gigoiastudiospopartgallery,free,3.5,2.0,https://sidequestvr.com/app/377/gigoia-studios-pop-art-gallery,200,3k
sky'snightmares™:thelastofthemdemoremasterwip,prerelease,5.0,1.0,https://sidequestvr.com/app/5515/skys-nightmares-the-last-of-them-demo-remaster-wip,240,3.4k
connec2,free,4.0,1.0,https://sidequestvr.com/app/5049/connec2,259,2.2k
copycat,free,4.0,1.0,https://sidequestvr.com/app/9367/copy-cat,258,1.1k
idcraft0086,free,3.5,2.0,https://sidequestvr.com/app/9711/idcraft-0086,199,1.4k
mocapfusionvr-fingertrackingaddon,free,5.0,1.0,https://sidequestvr.com/app/2236/mocap-fusion-vr-finger-tracking-addon,238,1.2k
fantasynth2,free,5.0,1.0,https://sidequestvr.com/app/9682/fantasynth-2,238,1.3k
dogtime,free,5.0,2.0,https://sidequestvr.com/app/7770/dog-time,136,458
ferretgame,free,5.0,2.0,https://sidequestvr.com/app/8629/ferret-game,136,474
savr,prerelease,5.0,1.0,https://sidequestvr.com/app/5291/savr,236,1.5k
tripsync,free,3.5,2.0,https://sidequestvr.com/app/5648/tripsync,196,1.2k
ebersanatomy,free,3.0,1.0,https://sidequestvr.com/app/9407/ebers-anatomy,275,1.1k
dierettung,free,4.0,1.0,https://sidequestvr.com/app/1263/die-rettung,254,3k
gossamer,free,4.5,2.0,https://sidequestvr.com/app/4276/gossamer,153,1.1k
"please,believeme",free,5.0,1.0,https://sidequestvr.com/app/9984/please-believe-me,235,1.4k
theknightofqueen,paid,5.0,1.0,https://sidequestvr.com/app/1292/the-knight-of-queen,,
3dscanofacampus,free,4.5,2.0,https://sidequestvr.com/app/2341/3d-scan-of-a-campus,151,1.2k
breakoutvr,paidprerelease,5.0,1.0,https://sidequestvr.com/app/2246/breakout-vr,231,4.1k
founderspitchvr,free,5.0,1.0,https://sidequestvr.com/app/801/founders-pitch-vr,228,1.6k
autumnplains,free,5.0,2.0,https://sidequestvr.com/app/6880/autumn-plains,125,832
wolfdash,free,5.0,2.0,https://sidequestvr.com/app/9518/wolf-dash,125,467
perspectivesonbias-demo,free,5.0,1.0,https://sidequestvr.com/app/5052/perspectives-on-bias-demo,224,1.3k
vekwars,paid,4.0,1.0,https://sidequestvr.com/app/5054/vekwars,244,1.1k
alullabyofcolors,paid,4.0,1.0,https://sidequestvr.com/app/113/a-lullaby-of-colors,241,11.7k
behindthewindow,free,5.0,1.0,https://sidequestvr.com/app/8021/behind-the-window,221,1.7k
perfectday,free,3.0,1.0,https://sidequestvr.com/app/1818/perfect-day,259,2.6k
tigerrun,free,5.0,2.0,https://sidequestvr.com/app/8578/tiger-run,120,529
affected:themanor-completeedition,paid,5.0,1.0,https://sidequestvr.com/app/7141/affected-the-manor-complete-edition,216,581
cosmicsurvivor,demo,5.0,2.0,https://sidequestvr.com/app/7987/cosmic-survivor,116,1.4k
puzzlingpaths,paid,4.0,1.0,https://sidequestvr.com/app/4950/puzzling-paths,236,1.4k
puzzletropicana,paid,3.5,2.0,https://sidequestvr.com/app/9791/puzzle-tropicana,174,1.1k
robowreckersvr,paid,5.0,1.0,https://sidequestvr.com/app/5266/robowreckersvr,214,1.4k
spiritmessages,free,1.0,1.0,https://sidequestvr.com/app/2155/spirit-messages,294,2.5k
jumpygamevr,prerelease,5.0,2.0,https://sidequestvr.com/app/8249/jumpy-game-vr,113,513
capturechicken,free,5.0,1.0,https://sidequestvr.com/app/1883/capturechicken,212,1.5k
chimpchasersvr,free,1.0,4.0,https://sidequestvr.com/app/9708/chimp-chasers-vr,237,971
monad,free,4.5,2.0,https://sidequestvr.com/app/7602/monad,132,1.1k
chamvr,prerelease,2.67,3.0,https://sidequestvr.com/app/1530/chamvr,151,2.8k
vrtekaartmuseum,free,4.0,2.0,https://sidequestvr.com/app/1562/vrteka-art-museum,149,1.5k
3dscanoftheverdon'scanyon,free,4.0,1.0,https://sidequestvr.com/app/2540/3d-scan-of-the-verdons-canyon,228,2k
virtualroom,free,5.0,1.0,https://sidequestvr.com/app/7889/virtualroom,209,901
castellomanfredonicovr,free,4.5,2.0,https://sidequestvr.com/app/8071/castello-manfredonico-vr,126,797
nikakudori,paid,5.0,1.0,https://sidequestvr.com/app/4391/nikakudori,205,1.4k
shootyfruity,paid,5.0,1.0,https://sidequestvr.com/app/6931/shooty-fruity,205,785
domino'svicevr,paidprerelease,5.0,1.0,https://sidequestvr.com/app/1451/dominos-vice-vr,204,3.4k
multiminatordemo,demo,1.5,2.0,https://sidequestvr.com/app/986/multiminator-demo,244,1.9k
blobchase,free,4.0,1.0,https://sidequestvr.com/app/9573/blob-chase,224,552
cozyplace,free,5.0,1.0,https://sidequestvr.com/app/7475/cozy-place,203,1.8k
graduation||fitventurepre-alpha:2.120,prerelease,1.0,1.0,https://sidequestvr.com/app/4467/graduation-fitventure-pre-alpha-2120,281,2.2k
imaginationlibrary,free,3.0,1.0,https://sidequestvr.com/app/7910/imagination-library,241,1k
lightplayground,paid,3.0,2.0,https://sidequestvr.com/app/9826/light-playground,186,943
facebook(beta),free,1.0,1.0,https://sidequestvr.com/app/5658/facebook-beta,280,1.1k
grove,free,3.0,1.0,https://sidequestvr.com/app/4937/grove,238,1.2k
matchit,free,5.0,1.0,https://sidequestvr.com/app/9463/match-it,198,1.2k
robomove,demo,5.0,1.0,https://sidequestvr.com/app/5289/robomove,198,2.4k
glowtube,free,4.0,1.0,https://sidequestvr.com/app/1282/glow-tube,217,2.7k
solbips,free,5.0,1.0,https://sidequestvr.com/app/1400/solbips,197,1.7k
flowweaver,paid,5.0,1.0,https://sidequestvr.com/app/6640/flow-weaver,196,767
spacefolkcity,paid,5.0,1.0,https://sidequestvr.com/app/6286/spacefolk-city,196,899
northumbriaspatialexperiment,free,5.0,1.0,https://sidequestvr.com/app/1684/northumbria-spatial-experiment,196,2k
spaceexplorers,free,5.0,1.0,https://sidequestvr.com/app/7117/space-explorers,195,1.2k
oculustv,free,5.0,1.0,https://sidequestvr.com/app/7293/oculus-tv,193,596
thisappisundergoingatotaloverhaul,free,5.0,1.0,https://sidequestvr.com/app/1685/this-app-is-undergoing-a-total-overhaul,193,2k
storagespace13,free,4.5,2.0,https://sidequestvr.com/app/6441/storage-space-13,109,1.4k
you'llbefrustated,paid,5.0,1.0,https://sidequestvr.com/app/4949/youll-be-frustated,186,4.6k
immergallerydemo,free,4.0,1.0,https://sidequestvr.com/app/7577/immergallery-demo,205,861
spatial,free,4.0,2.0,https://sidequestvr.com/app/6927/spatial,125,432
catbusters,paid,5.0,1.0,https://sidequestvr.com/app/7303/catbusters,184,993
forwardthroughtheunknown,free,4.0,2.0,https://sidequestvr.com/app/7936/forward-through-the-unknown,125,733
undertheskin,free,4.0,1.0,https://sidequestvr.com/app/9792/under-the-skin,205,1.4k
thebat,free,4.0,1.0,https://sidequestvr.com/app/5200/the-bat,202,1k
thelabyrinthvr,prerelease,5.0,1.0,https://sidequestvr.com/app/8848/the-labyrinth-vr,182,2.2k
customhome:brutalismwell,free,5.0,1.0,https://sidequestvr.com/app/3886/custom-home-brutalism-well,181,3k
evadevr,paid,1.0,1.0,https://sidequestvr.com/app/10125/evade-vr,263,1.8k
trafficjams,paid,5.0,1.0,https://sidequestvr.com/app/6636/traffic-jams,180,527
customhome:voxelscifiroom347,free,5.0,1.0,https://sidequestvr.com/app/7533/custom-home-voxel-scifi-room-347,178,852
humanosteologyvr,paid,5.0,1.0,https://sidequestvr.com/app/2844/human-osteology-vr,176,1.5k
sustainabilityvr,free,1.0,1.0,https://sidequestvr.com/app/4449/sustainabilityvr,257,1.4k
covidandbullet,prerelease,3.0,3.0,https://sidequestvr.com/app/2952/covid-and-bullet,95,508
[discontinued]asmallmaze,demo,5.0,1.0,https://sidequestvr.com/app/423/discontinued-a-small-maze,175,2k
rushingrunners,prerelease,5.0,1.0,https://sidequestvr.com/app/9782/rushing-runners,177,922
krimmlwaterfallexergame,free,3.5,2.0,https://sidequestvr.com/app/5348/krimml-waterfall-exergame,134,1.3k
pewpew,paid,5.0,1.0,https://sidequestvr.com/app/3248/pew-pew,174,1.3k
rhythmfire,free,5.0,1.0,https://sidequestvr.com/app/9756/rhythm-fire,174,1k
thekey,free,5.0,1.0,https://sidequestvr.com/app/6997/the-key,173,892
theunderpresents,free,5.0,1.0,https://sidequestvr.com/app/7165/the-under-presents,173,631
ankhvr,free,5.0,1.0,https://sidequestvr.com/app/8127/ankh-vr,172,3.5k
healthmoves,free,5.0,1.0,https://sidequestvr.com/app/5322/health-moves,171,1.4k
forror,free,5.0,1.0,https://sidequestvr.com/app/8280/forror,170,1.1k
yizhenvr,free,5.0,1.0,https://sidequestvr.com/app/9471/yizhenvr,169,815
lowpolyzombiemadness,demo,4.0,1.0,https://sidequestvr.com/app/9800/low-poly-zombie-madness,188,1.8k
rainynight,prerelease,5.0,1.0,https://sidequestvr.com/app/9512/rainy-night,168,789
agorityvrspace,free,4.0,1.0,https://sidequestvr.com/app/6751/agority-vr-space,187,2.4k
vrocean-zosu,paid,5.0,1.0,https://sidequestvr.com/app/8855/vr-ocean-zosu,167,1.3k
aftermathclimatechangevrexperience,free,1.67,3.0,https://sidequestvr.com/app/6058/aftermath-climate-change-vr-experience,166,2.5k
vhouse,free,5.0,1.0,https://sidequestvr.com/app/6517/vhouse,167,1.8k
crashcoursecoordination,paid,5.0,1.0,https://sidequestvr.com/app/5517/crash-course-coordination,165,1.2k
altspacevr,free,5.0,1.0,https://sidequestvr.com/app/7200/altspacevr,164,510
vreak,prerelease,3.0,1.0,https://sidequestvr.com/app/1216/vreak,201,3k
xzec,free,5.0,2.0,https://sidequestvr.com/app/5174/xzec,61,1.8k
funnyland:amusementpark,paid,5.0,1.0,https://sidequestvr.com/app/9348/funnyland-amusement-park,162,494
godsandchariot,paid,5.0,1.0,https://sidequestvr.com/app/9123/gods-and-chariot,157,962
vongeancevr(mechanictesting),prerelease,5.0,1.0,https://sidequestvr.com/app/8053/vongeance-vr-mechanic-testing,157,770
